subject,condition,region,CMRO2,network,confidence,confidence_z,reaction_time,reaction_time_z
sub21,surprising,RH_Default_PFCm_2,260.451,DefaultMode,6.5,1.559,0.524,-0.171
sub21,surprising,RH_Default_PFCm_3,149.577,DefaultMode,6.5,1.559,0.524,-0.171
sub21,surprising,RH_Default_PFCm_4,109.734,DefaultMode,6.5,1.559,0.524,-0.171
sub21,surprising,RH_Default_PFCm_5,145.749,DefaultMode,6.5,1.559,0.524,-0.171
sub21,surprising,RH_Default_PFCm_6,134.906,DefaultMode,6.5,1.559,0.524,-0.171
sub21,surprising,RH_Default_PFCm_7,118.375,DefaultMode,6.5,1.559,0.524,-0.171
sub21,surprising,RH_Default_PFCm_8,151.74,DefaultMode,6.5,1.559,0.524,-0.171
sub21,surprising,RH_Default_PFCm_9,127.481,DefaultMode,6.5,1.559,0.524,-0.171
sub21,surprising,RH_Default_PFCm_10,158.981,DefaultMode,6.5,1.559,0.524,-0.171
sub21,surprising,RH_Default_PFCm_11,221.773,DefaultMode,6.5,1.559,0.524,-0.171
sub21,surprising,RH_Default_PFCm_12,135.574,DefaultMode,6.5,1.559,0.524,-0.171
sub21,surprising,RH_Default_PFCm_13,265.466,DefaultMode,6.5,1.559,0.524,-0.171
sub21,surprising,RH_Default_PCC_1,140.26,DefaultMode,6.5,1.559,0.524,-0.171
sub21,surprising,RH_Default_PCC_2,204.618,DefaultMode,6.5,1.559,0.524,-0.171
sub21,surprising,RH_Default_PCC_3,158.917,DefaultMode,6.5,1.559,0.524,-0.171
sub21,surprising,RH_Default_PCC_4,203.814,DefaultMode,6.5,1.559,0.524,-0.171
sub21,surprising,RH_Default_PCC_5,199.767,DefaultMode,6.5,1.559,0.524,-0.171
sub21,surprising,RH_Default_PCC_6,173.622,DefaultMode,6.5,1.559,0.524,-0.171
sub21,surprising,RH_Default_PCC_7,126.537,DefaultMode,6.5,1.559,0.524,-0.171
sub21,surprising,RH_Default_PCC_8,183.034,DefaultMode,6.5,1.559,0.524,-0.171
sub21,surprising,RH_Default_PCC_9,146.768,DefaultMode,6.5,1.559,0.524,-0.171
sub22,surprising,LH_Vis_1,83.969,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_2,112.524,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_3,66.971,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_4,46.857,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_5,38.416,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_6,76.646,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_7,74.824,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_8,120.678,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_9,69.054,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_10,88.013,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_11,123.17,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_12,126.903,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_13,60.764,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_14,123.527,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_15,111.064,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_16,72.027,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_17,105.863,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_18,102.639,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_19,135.945,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_20,62.215,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_21,92.589,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_22,74.706,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_23,92.781,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_24,93.13,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_25,111.62,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_26,90.146,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_27,103.961,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_28,138.618,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_29,127.843,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_30,127.94,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Vis_31,96.623,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_1,74.776,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_2,96.923,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_3,59.765,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_4,32.81,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_5,42.643,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_6,97.806,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_7,40.752,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_8,52.677,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_9,102.955,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_10,53.645,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_11,127.77,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_12,136.342,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_13,132.419,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_14,120.968,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_15,133.791,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_16,177.301,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_17,74.942,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_18,88.467,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_19,130.716,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_20,122.899,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_21,98.379,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_22,76.495,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_23,52.506,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_24,77.296,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_25,108.47,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_26,122.814,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_27,91.568,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_28,74.756,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_29,100.838,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_30,111.001,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_31,78.531,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_32,64.107,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_33,99.692,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_34,97.123,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_35,67.406,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_36,156.731,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SomMot_37,86.72,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,LH_DorsAttn_Post_1,63.813,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_DorsAttn_Post_2,68.145,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_DorsAttn_Post_3,106.831,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_DorsAttn_Post_4,79.892,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_DorsAttn_Post_5,69.31,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_DorsAttn_Post_6,99.651,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_DorsAttn_Post_7,94.512,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_DorsAttn_Post_8,102.271,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_DorsAttn_Post_9,65.423,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_DorsAttn_Post_10,73.441,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_DorsAttn_Post_11,105.531,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_DorsAttn_Post_12,75.432,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_DorsAttn_Post_13,113.262,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_DorsAttn_Post_14,113.214,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_DorsAttn_Post_15,69.112,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_DorsAttn_Post_16,100.438,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_DorsAttn_Post_17,64.465,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_DorsAttn_FEF_1,167.161,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_DorsAttn_FEF_2,123.274,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_DorsAttn_FEF_3,82.153,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_DorsAttn_FEF_4,146.721,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_DorsAttn_PrCv_1,88.717,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_DorsAttn_PrCv_2,133.812,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SalVentAttn_ParOper_1,95.151,SalVentAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SalVentAttn_ParOper_2,124.558,SalVentAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SalVentAttn_ParOper_3,104.324,SalVentAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SalVentAttn_ParOper_4,115.473,SalVentAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SalVentAttn_TempOcc_1,85.381,SalVentAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SalVentAttn_FrOper_1,50.516,SalVentAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SalVentAttn_FrOper_2,65.78,SalVentAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SalVentAttn_FrOper_3,91.105,SalVentAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SalVentAttn_FrOper_4,76.807,SalVentAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SalVentAttn_FrOper_5,93.481,SalVentAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SalVentAttn_FrOper_6,40.43,SalVentAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SalVentAttn_FrOper_7,49.361,SalVentAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SalVentAttn_FrOper_8,60.678,SalVentAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SalVentAttn_FrOper_9,90.804,SalVentAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SalVentAttn_PFCl_1,132.794,SalVentAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SalVentAttn_Med_1,82.59,SalVentAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SalVentAttn_Med_2,77.379,SalVentAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SalVentAttn_Med_3,54.604,SalVentAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SalVentAttn_Med_4,85.169,SalVentAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SalVentAttn_Med_5,43.228,SalVentAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SalVentAttn_Med_6,64.017,SalVentAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_SalVentAttn_Med_7,86.109,SalVentAttn,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Cont_Par_1,82.675,Control,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Cont_Par_2,103.633,Control,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Cont_Par_3,132.29,Control,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Cont_Par_4,95.892,Control,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Cont_Par_5,106.238,Control,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Cont_Par_6,98.691,Control,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Cont_Temp_1,164.493,Control,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Cont_PFCl_1,246.637,Control,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Cont_PFCl_2,190.219,Control,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Cont_PFCl_3,146.593,Control,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Cont_PFCl_4,155.034,Control,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Cont_PFCl_5,157.927,Control,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Cont_PFCl_6,139.135,Control,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Cont_PFCl_7,123.748,Control,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Cont_PFCl_8,122.428,Control,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Cont_PFCl_9,138.196,Control,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Cont_PFCv_1,90.396,Control,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Cont_pCun_1,110.624,Control,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Cont_pCun_2,102.976,Control,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Cont_Cing_1,36.073,Control,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Cont_Cing_2,48.833,Control,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Cont_PFCmp_1,113.564,Control,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_Temp_1,154.425,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_Temp_2,199.372,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_Temp_4,125.904,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_Temp_5,105.492,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_Temp_6,123.375,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_Temp_7,145.795,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_Temp_8,167.057,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_Temp_9,146.111,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_Temp_10,94.237,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_Temp_11,95.698,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_Temp_12,63.158,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_Temp_13,127.701,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_Temp_14,90.683,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_Temp_15,115.576,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_Temp_16,130.9,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_Temp_17,133.929,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PFC_1,116.106,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PFC_2,136.144,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PFC_3,111.062,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PFC_4,78.475,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PFC_5,136.561,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PFC_6,139.986,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PFC_7,134.821,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PFC_8,52.005,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PFC_9,43.366,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PFC_10,116.63,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PFC_11,134.042,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PFC_12,33.877,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PFC_13,60.437,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PFC_14,174.897,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PFC_15,171.255,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PFC_16,74.946,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PFC_17,141.4,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PFC_18,265.06,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PFC_19,214.545,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PFC_20,151.141,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PFC_21,171.77,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PFC_22,143.488,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PFC_23,126.457,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PFC_24,185.554,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PCC_1,110.231,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PCC_2,50.949,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PCC_3,103.007,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PCC_4,98.104,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PCC_5,72.414,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PCC_6,95.544,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PCC_7,71.244,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PCC_8,52.217,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PCC_9,52.209,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PCC_10,83.767,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,LH_Default_PCC_11,68.658,DefaultMode,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_1,79.783,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_2,107.069,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_3,63.061,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_4,76.437,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_5,72.995,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_6,47.353,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_7,108.528,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_8,80.349,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_9,123.232,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_10,198.282,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_11,114.897,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_12,130.112,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_13,167.106,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_14,87.192,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_15,119.275,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_16,80.725,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_17,88.735,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_18,146.668,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_19,95.044,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_20,85.3,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_21,107.396,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_22,101.099,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_23,92.937,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_24,75.402,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_25,85.851,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_26,101.805,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_27,75.382,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_28,124.961,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_29,79.101,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_Vis_30,71.276,Visual,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_1,87.58,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_2,94.078,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_3,58.142,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_4,46.718,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_5,23.542,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_6,21.7,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_7,92.645,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_8,113.962,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_9,29.23,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_10,22.041,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_11,31.288,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_12,68.576,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_13,28.187,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_14,67.026,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_15,193.23,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_16,89.171,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_17,74.708,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_18,48.656,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_19,82.877,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_20,55.324,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_21,51.787,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_22,77.759,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_23,54.516,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_24,152.672,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_25,97.899,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_26,72.552,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_27,41.922,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_28,77.039,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_29,58.526,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_30,108.091,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_31,158.98,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_32,86.005,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_33,52.472,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_34,99.442,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_35,88.285,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_36,89.558,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_37,61.832,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_38,101.609,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_39,59.482,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_SomMot_40,129.645,SomatoMotor,5.875,1.195,0.528,-0.06
sub22,surprising,RH_DorsAttn_Post_1,75.956,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,RH_DorsAttn_Post_2,107.188,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,RH_DorsAttn_Post_3,69.465,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,RH_DorsAttn_Post_4,97.362,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,RH_DorsAttn_Post_5,65.238,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,RH_DorsAttn_Post_6,99.773,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,RH_DorsAttn_Post_7,89.113,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,RH_DorsAttn_Post_8,68.28,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,RH_DorsAttn_Post_9,56.114,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,RH_DorsAttn_Post_10,61.729,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,RH_DorsAttn_Post_11,38.628,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,RH_DorsAttn_Post_12,70.563,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,RH_DorsAttn_Post_13,73.478,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,RH_DorsAttn_Post_14,48.987,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,RH_DorsAttn_Post_15,50.903,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,RH_DorsAttn_Post_16,67.022,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,RH_DorsAttn_Post_17,55.404,DorsAttn,5.875,1.195,0.528,-0.06
sub22,surprising,RH_DorsAttn_Post_18,71.32,DorsAttn,5.875,1.195,0.528,-0.06
